sku_id,outlet_id,week_date,units_sold
SKU-004,OUTLET-008,2023-02-19,14
SKU-004,OUTLET-008,2023-02-26,13
SKU-004,OUTLET-008,2023-03-05,16
SKU-004,OUTLET-008,2023-03-12,15
SKU-004,OUTLET-008,2023-03-19,16
SKU-004,OUTLET-008,2023-03-26,13
SKU-004,OUTLET-008,2023-04-02,17
SKU-004,OUTLET-008,2023-04-09,15
SKU-004,OUTLET-008,2023-04-16,16
SKU-004,OUTLET-008,2023-04-23,14
SKU-004,OUTLET-008,2023-04-30,14
SKU-004,OUTLET-008,2023-05-07,17
SKU-004,OUTLET-008,2023-05-14,14
SKU-004,OUTLET-008,2023-05-21,14
SKU-004,OUTLET-008,2023-05-28,12
SKU-004,OUTLET-008,2023-06-04,12
SKU-004,OUTLET-008,2023-06-11,12
SKU-004,OUTLET-008,2023-06-18,17
SKU-004,OUTLET-008,2023-06-25,14
SKU-004,OUTLET-008,2023-07-02,13
SKU-004,OUTLET-008,2023-07-09,16
SKU-004,OUTLET-008,2023-07-16,14
SKU-004,OUTLET-008,2023-07-23,12
SKU-004,OUTLET-008,2023-07-30,14
SKU-004,OUTLET-008,2023-08-06,16
SKU-004,OUTLET-008,2023-08-13,12
SKU-004,OUTLET-008,2023-08-20,14
SKU-004,OUTLET-008,2023-08-27,14
SKU-004,OUTLET-008,2023-09-03,15
SKU-004,OUTLET-008,2023-09-10,16
SKU-004,OUTLET-008,2023-09-17,17
SKU-004,OUTLET-008,2023-09-24,14
SKU-004,OUTLET-008,2023-10-01,14
SKU-004,OUTLET-008,2023-10-08,13
SKU-004,OUTLET-008,2023-10-15,40
SKU-004,OUTLET-008,2023-10-22,13
SKU-004,OUTLET-008,2023-10-29,14
SKU-004,OUTLET-008,2023-11-05,0
SKU-004,OUTLET-008,2023-11-12,14
SKU-004,OUTLET-008,2023-11-19,17
SKU-004,OUTLET-008,2023-11-26,16
SKU-004,OUTLET-008,2023-12-03,14
SKU-004,OUTLET-008,2023-12-10,13
SKU-004,OUTLET-008,2023-12-17,13
SKU-004,OUTLET-008,2023-12-24,32
SKU-004,OUTLET-008,2023-12-31,13
SKU-004,OUTLET-008,2024-01-07,14
SKU-004,OUTLET-008,2024-01-14,16
SKU-004,OUTLET-008,2024-01-21,13
SKU-004,OUTLET-008,2024-01-28,16
SKU-004,OUTLET-008,2024-02-04,17
SKU-004,OUTLET-008,2024-02-11,15
SKU-004,OUTLET-008,2024-02-18,14
SKU-004,OUTLET-008,2024-02-25,12
SKU-004,OUTLET-008,2024-03-03,15
SKU-004,OUTLET-008,2024-03-10,12
SKU-004,OUTLET-008,2024-03-17,17
SKU-004,OUTLET-008,2024-03-24,14
SKU-004,OUTLET-008,2024-03-31,17
SKU-004,OUTLET-008,2024-04-07,12
SKU-004,OUTLET-008,2024-04-14,16
SKU-004,OUTLET-008,2024-04-21,14
SKU-004,OUTLET-009,2021-05-02,16
SKU-004,OUTLET-009,2021-05-09,15
SKU-004,OUTLET-009,2021-05-16,14
SKU-004,OUTLET-009,2021-05-23,16
SKU-004,OUTLET-009,2021-05-30,13
SKU-004,OUTLET-009,2021-06-06,14
SKU-004,OUTLET-009,2021-06-13,13
SKU-004,OUTLET-009,2021-06-20,12
SKU-004,OUTLET-009,2021-06-27,13
SKU-004,OUTLET-009,2021-07-04,12
SKU-004,OUTLET-009,2021-07-11,12
SKU-004,OUTLET-009,2021-07-18,14
SKU-004,OUTLET-009,2021-07-25,13
SKU-004,OUTLET-009,2021-08-01,14
SKU-004,OUTLET-009,2021-08-08,16
SKU-004,OUTLET-009,2021-08-15,13
SKU-004,OUTLET-009,2021-08-22,14
SKU-004,OUTLET-009,2021-08-29,14
SKU-004,OUTLET-009,2021-09-05,13
SKU-004,OUTLET-009,2021-09-12,14
SKU-004,OUTLET-009,2021-09-19,14
SKU-004,OUTLET-009,2021-09-26,13
SKU-004,OUTLET-009,2021-10-03,13
SKU-004,OUTLET-009,2021-10-10,16
SKU-004,OUTLET-009,2021-10-17,13
SKU-004,OUTLET-009,2021-10-24,12
SKU-004,OUTLET-009,2021-10-31,13
SKU-004,OUTLET-009,2021-11-07,12
SKU-004,OUTLET-009,2021-11-14,13
SKU-004,OUTLET-009,2021-11-21,13
SKU-004,OUTLET-009,2021-11-28,13
SKU-004,OUTLET-009,2021-12-05,15
SKU-004,OUTLET-009,2021-12-12,15
SKU-004,OUTLET-009,2021-12-19,12
SKU-004,OUTLET-009,2021-12-26,15
SKU-004,OUTLET-009,2022-01-02,16
SKU-004,OUTLET-009,2022-01-09,14
SKU-004,OUTLET-009,2022-01-16,13
SKU-004,OUTLET-009,2022-01-23,15
SKU-004,OUTLET-009,2022-01-30,12
SKU-004,OUTLET-009,2022-02-06,14
SKU-004,OUTLET-009,2022-02-13,13
SKU-004,OUTLET-009,2022-02-20,16
SKU-004,OUTLET-009,2022-02-27,14
SKU-004,OUTLET-009,2022-03-06,17
SKU-004,OUTLET-009,2022-03-13,15
SKU-004,OUTLET-009,2022-03-20,14
SKU-004,OUTLET-009,2022-03-27,13
SKU-004,OUTLET-009,2022-04-03,16
SKU-004,OUTLET-009,2022-04-10,12
SKU-004,OUTLET-009,2022-04-17,12
SKU-004,OUTLET-009,2022-04-24,14
SKU-004,OUTLET-009,2022-05-01,17
SKU-004,OUTLET-009,2022-05-08,16
SKU-004,OUTLET-009,2022-05-15,15
SKU-004,OUTLET-009,2022-05-22,16
SKU-004,OUTLET-009,2022-05-29,17
SKU-004,OUTLET-009,2022-06-05,15
SKU-004,OUTLET-009,2022-06-12,16
SKU-004,OUTLET-009,2022-06-19,17
SKU-004,OUTLET-009,2022-06-26,17
SKU-004,OUTLET-009,2022-07-03,0
SKU-004,OUTLET-009,2022-07-10,16
SKU-004,OUTLET-009,2022-07-17,12
SKU-004,OUTLET-009,2022-07-24,16
SKU-004,OUTLET-009,2022-07-31,13
SKU-004,OUTLET-009,2022-08-07,12
SKU-004,OUTLET-009,2022-08-14,16
SKU-004,OUTLET-009,2022-08-21,16
SKU-004,OUTLET-009,2022-08-28,14
SKU-004,OUTLET-009,2022-09-04,0
SKU-004,OUTLET-009,2022-09-11,15
SKU-004,OUTLET-009,2022-09-18,15
SKU-004,OUTLET-009,2022-09-25,16
SKU-004,OUTLET-009,2022-10-02,0
SKU-004,OUTLET-009,2022-10-09,16
SKU-004,OUTLET-009,2022-10-16,16
SKU-004,OUTLET-009,2022-10-23,37
SKU-004,OUTLET-009,2022-10-30,15
SKU-004,OUTLET-009,2022-11-06,17
SKU-004,OUTLET-009,2022-11-13,14
SKU-004,OUTLET-009,2022-11-20,13
SKU-004,OUTLET-009,2022-11-27,15
SKU-004,OUTLET-009,2022-12-04,14
SKU-004,OUTLET-009,2022-12-11,13
SKU-004,OUTLET-009,2022-12-18,17
SKU-004,OUTLET-009,2022-12-25,40
SKU-004,OUTLET-009,2023-01-01,14
SKU-004,OUTLET-009,2023-01-08,15
SKU-004,OUTLET-009,2023-01-15,14
SKU-004,OUTLET-009,2023-01-22,13
SKU-004,OUTLET-009,2023-01-29,0
SKU-004,OUTLET-009,2023-02-05,13
SKU-004,OUTLET-009,2023-02-12,15
SKU-004,OUTLET-009,2023-02-19,15
SKU-004,OUTLET-009,2023-02-26,12
SKU-004,OUTLET-009,2023-03-05,13
SKU-004,OUTLET-009,2023-03-12,13
SKU-004,OUTLET-009,2023-03-19,14
SKU-004,OUTLET-009,2023-03-26,15
SKU-004,OUTLET-009,2023-04-02,16
SKU-004,OUTLET-009,2023-04-09,13
SKU-004,OUTLET-009,2023-04-16,12
SKU-004,OUTLET-009,2023-04-23,14
SKU-004,OUTLET-009,2023-04-30,13
SKU-004,OUTLET-009,2023-05-07,14
SKU-004,OUTLET-009,2023-05-14,15
SKU-004,OUTLET-009,2023-05-21,16
SKU-004,OUTLET-009,2023-05-28,13
SKU-004,OUTLET-009,2023-06-04,12
SKU-004,OUTLET-009,2023-06-11,14
SKU-004,OUTLET-009,2023-06-18,12
SKU-004,OUTLET-009,2023-06-25,16
SKU-004,OUTLET-009,2023-07-02,15
SKU-004,OUTLET-009,2023-07-09,0
SKU-004,OUTLET-009,2023-07-16,14
SKU-004,OUTLET-009,2023-07-23,14
SKU-004,OUTLET-009,2023-07-30,17
SKU-004,OUTLET-009,2023-08-06,14
SKU-004,OUTLET-009,2023-08-13,12
SKU-004,OUTLET-009,2023-08-20,14
SKU-004,OUTLET-009,2023-08-27,13
SKU-004,OUTLET-009,2023-09-03,0
SKU-004,OUTLET-009,2023-09-10,15
SKU-004,OUTLET-009,2023-09-17,14
SKU-004,OUTLET-009,2023-09-24,14
SKU-004,OUTLET-009,2023-10-01,13
SKU-004,OUTLET-009,2023-10-08,15
SKU-004,OUTLET-009,2023-10-15,39
SKU-004,OUTLET-009,2023-10-22,15
SKU-004,OUTLET-009,2023-10-29,13
SKU-004,OUTLET-009,2023-11-05,13
SKU-004,OUTLET-009,2023-11-12,15
SKU-004,OUTLET-009,2023-11-19,16
SKU-004,OUTLET-009,2023-11-26,0
SKU-004,OUTLET-009,2023-12-03,17
SKU-004,OUTLET-009,2023-12-10,0
SKU-004,OUTLET-009,2023-12-17,16
SKU-004,OUTLET-009,2023-12-24,31
SKU-004,OUTLET-009,2023-12-31,16
SKU-004,OUTLET-009,2024-01-07,12
SKU-004,OUTLET-009,2024-01-14,12
SKU-004,OUTLET-009,2024-01-21,15
SKU-004,OUTLET-009,2024-01-28,13
SKU-004,OUTLET-009,2024-02-04,17
SKU-004,OUTLET-009,2024-02-11,15
SKU-004,OUTLET-009,2024-02-18,16
SKU-004,OUTLET-009,2024-02-25,15
SKU-004,OUTLET-009,2024-03-03,13
SKU-004,OUTLET-009,2024-03-10,13
SKU-004,OUTLET-009,2024-03-17,16
SKU-004,OUTLET-009,2024-03-24,14
SKU-004,OUTLET-009,2024-03-31,16
SKU-004,OUTLET-009,2024-04-07,0
SKU-004,OUTLET-009,2024-04-14,16
SKU-004,OUTLET-009,2024-04-21,15
SKU-004,OUTLET-010,2021-05-02,15
SKU-004,OUTLET-010,2021-05-09,16
SKU-004,OUTLET-010,2021-05-16,15
SKU-004,OUTLET-010,2021-05-23,14
SKU-004,OUTLET-010,2021-05-30,17
SKU-004,OUTLET-010,2021-06-06,16
SKU-004,OUTLET-010,2021-06-13,16
SKU-004,OUTLET-010,2021-06-20,13
SKU-004,OUTLET-010,2021-06-27,12
SKU-004,OUTLET-010,2021-07-04,15
SKU-004,OUTLET-010,2021-07-11,13
SKU-004,OUTLET-010,2021-07-18,12
SKU-004,OUTLET-010,2021-07-25,14
SKU-004,OUTLET-010,2021-08-01,12
SKU-004,OUTLET-010,2021-08-08,13
SKU-004,OUTLET-010,2021-08-15,12
SKU-004,OUTLET-010,2021-08-22,12
SKU-004,OUTLET-010,2021-08-29,12
SKU-004,OUTLET-010,2021-09-05,16
SKU-004,OUTLET-010,2021-09-12,14
SKU-004,OUTLET-010,2021-09-19,16
SKU-004,OUTLET-010,2021-09-26,15
SKU-004,OUTLET-010,2021-10-03,15
SKU-004,OUTLET-010,2021-10-10,14
SKU-004,OUTLET-010,2021-10-17,14
SKU-004,OUTLET-010,2021-10-24,13
SKU-004,OUTLET-010,2021-10-31,14
SKU-004,OUTLET-010,2021-11-07,14
SKU-004,OUTLET-010,2021-11-14,13
SKU-004,OUTLET-010,2021-11-21,16
SKU-004,OUTLET-010,2021-11-28,15
SKU-004,OUTLET-010,2021-12-05,15
SKU-004,OUTLET-010,2021-12-12,13
SKU-004,OUTLET-010,2021-12-19,13
SKU-004,OUTLET-010,2021-12-26,15
SKU-004,OUTLET-010,2022-01-02,14
SKU-004,OUTLET-010,2022-01-09,13
SKU-004,OUTLET-010,2022-01-16,12
SKU-004,OUTLET-010,2022-01-23,12
SKU-004,OUTLET-010,2022-01-30,14
SKU-004,OUTLET-010,2022-02-06,16
SKU-004,OUTLET-010,2022-02-13,14
SKU-004,OUTLET-010,2022-02-20,14
SKU-004,OUTLET-010,2022-02-27,16
SKU-004,OUTLET-010,2022-03-06,16
SKU-004,OUTLET-010,2022-03-13,12
SKU-004,OUTLET-010,2022-03-20,13
SKU-004,OUTLET-010,2022-03-27,13
SKU-004,OUTLET-010,2022-04-03,14
SKU-004,OUTLET-010,2022-04-10,16
SKU-004,OUTLET-010,2022-04-17,17
SKU-004,OUTLET-010,2022-04-24,14
SKU-004,OUTLET-010,2022-05-01,14
SKU-004,OUTLET-010,2022-05-08,16
SKU-004,OUTLET-010,2022-05-15,14
SKU-004,OUTLET-010,2022-05-22,16
SKU-004,OUTLET-010,2022-05-29,12
SKU-004,OUTLET-010,2022-06-05,15
SKU-004,OUTLET-010,2022-06-12,14
SKU-004,OUTLET-010,2022-06-19,14
SKU-004,OUTLET-010,2022-06-26,15
SKU-004,OUTLET-010,2022-07-03,15
SKU-004,OUTLET-010,2022-07-10,15
SKU-004,OUTLET-010,2022-07-17,15
SKU-004,OUTLET-010,2022-07-24,14
SKU-004,OUTLET-010,2022-07-31,14
SKU-004,OUTLET-010,2022-08-07,16
SKU-004,OUTLET-010,2022-08-14,12
SKU-004,OUTLET-010,2022-08-21,14
SKU-004,OUTLET-010,2022-08-28,15
SKU-004,OUTLET-010,2022-09-04,15
SKU-004,OUTLET-010,2022-09-11,14
SKU-004,OUTLET-010,2022-09-18,12
SKU-004,OUTLET-010,2022-09-25,14
SKU-004,OUTLET-010,2022-10-02,16
SKU-004,OUTLET-010,2022-10-09,12
SKU-004,OUTLET-010,2022-10-16,12
SKU-004,OUTLET-010,2022-10-23,32
SKU-004,OUTLET-010,2022-10-30,13
SKU-004,OUTLET-010,2022-11-06,12
SKU-004,OUTLET-010,2022-11-13,16
SKU-004,OUTLET-010,2022-11-20,17
SKU-004,OUTLET-010,2022-11-27,13
SKU-004,OUTLET-010,2022-12-04,0
SKU-004,OUTLET-010,2022-12-11,15
SKU-004,OUTLET-010,2022-12-18,13
SKU-004,OUTLET-010,2022-12-25,34
SKU-004,OUTLET-010,2023-01-01,13
SKU-004,OUTLET-010,2023-01-08,13
SKU-004,OUTLET-010,2023-01-15,14
SKU-004,OUTLET-010,2023-01-22,15
SKU-004,OUTLET-010,2023-01-29,14
SKU-004,OUTLET-010,2023-02-05,12
SKU-004,OUTLET-010,2023-02-12,15
SKU-004,OUTLET-010,2023-02-19,16
SKU-004,OUTLET-010,2023-02-26,15
SKU-004,OUTLET-010,2023-03-05,14
SKU-004,OUTLET-010,2023-03-12,16
SKU-004,OUTLET-010,2023-03-19,16
SKU-004,OUTLET-010,2023-03-26,0
SKU-004,OUTLET-010,2023-04-02,17
SKU-004,OUTLET-010,2023-04-09,12
SKU-004,OUTLET-010,2023-04-16,15
SKU-004,OUTLET-010,2023-04-23,13
SKU-004,OUTLET-010,2023-04-30,13
SKU-004,OUTLET-010,2023-05-07,14
SKU-004,OUTLET-010,2023-05-14,16
SKU-004,OUTLET-010,2023-05-21,16
SKU-004,OUTLET-010,2023-05-28,14
SKU-004,OUTLET-010,2023-06-04,13
SKU-004,OUTLET-010,2023-06-11,16
SKU-004,OUTLET-010,2023-06-18,15
SKU-004,OUTLET-010,2023-06-25,14
SKU-004,OUTLET-010,2023-07-02,14
SKU-004,OUTLET-010,2023-07-09,14
SKU-004,OUTLET-010,2023-07-16,15
SKU-004,OUTLET-010,2023-07-23,13
SKU-004,OUTLET-010,2023-07-30,13
SKU-004,OUTLET-010,2023-08-06,12
SKU-004,OUTLET-010,2023-08-13,13
SKU-004,OUTLET-010,2023-08-20,12
SKU-004,OUTLET-010,2023-08-27,13
SKU-004,OUTLET-010,2023-09-03,14
SKU-004,OUTLET-010,2023-09-10,16
SKU-004,OUTLET-010,2023-09-17,12
SKU-004,OUTLET-010,2023-09-24,14
SKU-004,OUTLET-010,2023-10-01,16
SKU-004,OUTLET-010,2023-10-08,16
SKU-004,OUTLET-010,2023-10-15,37
SKU-004,OUTLET-010,2023-10-22,17
SKU-004,OUTLET-010,2023-10-29,0
SKU-004,OUTLET-010,2023-11-05,14
SKU-004,OUTLET-010,2023-11-12,16
SKU-004,OUTLET-010,2023-11-19,0
SKU-004,OUTLET-010,2023-11-26,14
SKU-004,OUTLET-010,2023-12-03,12
SKU-004,OUTLET-010,2023-12-10,15
SKU-004,OUTLET-010,2023-12-17,13
SKU-004,OUTLET-010,2023-12-24,39
SKU-004,OUTLET-010,2023-12-31,13
SKU-004,OUTLET-010,2024-01-07,14
SKU-004,OUTLET-010,2024-01-14,0
SKU-004,OUTLET-010,2024-01-21,16
SKU-004,OUTLET-010,2024-01-28,17
SKU-004,OUTLET-010,2024-02-04,14
SKU-004,OUTLET-010,2024-02-11,16
SKU-004,OUTLET-010,2024-02-18,14
SKU-004,OUTLET-010,2024-02-25,15
SKU-004,OUTLET-010,2024-03-03,15
SKU-004,OUTLET-010,2024-03-10,13
SKU-004,OUTLET-010,2024-03-17,16
SKU-004,OUTLET-010,2024-03-24,13
SKU-004,OUTLET-010,2024-03-31,16
SKU-004,OUTLET-010,2024-04-07,16
SKU-004,OUTLET-010,2024-04-14,16
SKU-004,OUTLET-010,2024-04-21,17
SKU-005,OUTLET-001,2021-05-02,10
SKU-005,OUTLET-001,2021-05-09,8
SKU-005,OUTLET-001,2021-05-16,9
SKU-005,OUTLET-001,2021-05-23,8
SKU-005,OUTLET-001,2021-05-30,9
SKU-005,OUTLET-001,2021-06-06,11
SKU-005,OUTLET-001,2021-06-13,11
SKU-005,OUTLET-001,2021-06-20,12
SKU-005,OUTLET-001,2021-06-27,10
SKU-005,OUTLET-001,2021-07-04,11
SKU-005,OUTLET-001,2021-07-11,11
SKU-005,OUTLET-001,2021-07-18,9
SKU-005,OUTLET-001,2021-07-25,10
SKU-005,OUTLET-001,2021-08-01,9
SKU-005,OUTLET-001,2021-08-08,9
SKU-005,OUTLET-001,2021-08-15,11
SKU-005,OUTLET-001,2021-08-22,9
SKU-005,OUTLET-001,2021-08-29,10
SKU-005,OUTLET-001,2021-09-05,10
SKU-005,OUTLET-001,2021-09-12,11
SKU-005,OUTLET-001,2021-09-19,12
SKU-005,OUTLET-001,2021-09-26,8
SKU-005,OUTLET-001,2021-10-03,10
SKU-005,OUTLET-001,2021-10-10,11
SKU-005,OUTLET-001,2021-10-17,12
SKU-005,OUTLET-001,2021-10-24,9
SKU-005,OUTLET-001,2021-10-31,12
SKU-005,OUTLET-001,2021-11-07,11
SKU-005,OUTLET-001,2021-11-14,9
SKU-005,OUTLET-001,2021-11-21,11
SKU-005,OUTLET-001,2021-11-28,12
SKU-005,OUTLET-001,2021-12-05,11
SKU-005,OUTLET-001,2021-12-12,9
SKU-005,OUTLET-001,2021-12-19,9
SKU-005,OUTLET-001,2021-12-26,11
SKU-005,OUTLET-001,2022-01-02,10
SKU-005,OUTLET-001,2022-01-09,12
SKU-005,OUTLET-001,2022-01-16,8
SKU-005,OUTLET-001,2022-01-23,10
SKU-005,OUTLET-001,2022-01-30,10
SKU-005,OUTLET-001,2022-02-06,11
SKU-005,OUTLET-001,2022-02-13,8
SKU-005,OUTLET-001,2022-02-20,8
SKU-005,OUTLET-001,2022-02-27,8
SKU-005,OUTLET-001,2022-03-06,10
SKU-005,OUTLET-001,2022-03-13,8
SKU-005,OUTLET-001,2022-03-20,12
SKU-005,OUTLET-001,2022-03-27,10
SKU-005,OUTLET-001,2022-04-03,8
SKU-005,OUTLET-001,2022-04-10,10
SKU-005,OUTLET-001,2022-04-17,11
SKU-005,OUTLET-001,2022-04-24,10
SKU-005,OUTLET-001,2022-05-01,9
SKU-005,OUTLET-001,2022-05-08,11
SKU-005,OUTLET-001,2022-05-15,10
SKU-005,OUTLET-001,2022-05-22,12
SKU-005,OUTLET-001,2022-05-29,0
SKU-005,OUTLET-001,2022-06-05,9
SKU-005,OUTLET-001,2022-06-12,10
SKU-005,OUTLET-001,2022-06-19,9
SKU-005,OUTLET-001,2022-06-26,9
SKU-005,OUTLET-001,2022-07-03,11
SKU-005,OUTLET-001,2022-07-10,10
SKU-005,OUTLET-001,2022-07-17,9
SKU-005,OUTLET-001,2022-07-24,9
SKU-005,OUTLET-001,2022-07-31,12
SKU-005,OUTLET-001,2022-08-07,10
SKU-005,OUTLET-001,2022-08-14,12
SKU-005,OUTLET-001,2022-08-21,0
SKU-005,OUTLET-001,2022-08-28,11
SKU-005,OUTLET-001,2022-09-04,10
SKU-005,OUTLET-001,2022-09-11,11
SKU-005,OUTLET-001,2022-09-18,11
SKU-005,OUTLET-001,2022-09-25,8
SKU-005,OUTLET-001,2022-10-02,10
SKU-005,OUTLET-001,2022-10-09,8
SKU-005,OUTLET-001,2022-10-16,9
SKU-005,OUTLET-001,2022-10-23,24
SKU-005,OUTLET-001,2022-10-30,11
SKU-005,OUTLET-001,2022-11-06,11
SKU-005,OUTLET-001,2022-11-13,8
SKU-005,OUTLET-001,2022-11-20,11
SKU-005,OUTLET-001,2022-11-27,10
SKU-005,OUTLET-001,2022-12-04,10
SKU-005,OUTLET-001,2022-12-11,11
SKU-005,OUTLET-001,2022-12-18,10
SKU-005,OUTLET-001,2022-12-25,25
SKU-005,OUTLET-001,2023-01-01,0
SKU-005,OUTLET-001,2023-01-08,8
SKU-005,OUTLET-001,2023-01-15,9
SKU-005,OUTLET-001,2023-01-22,9
SKU-005,OUTLET-001,2023-01-29,0
SKU-005,OUTLET-001,2023-02-05,11
SKU-005,OUTLET-001,2023-02-12,12
SKU-005,OUTLET-001,2023-02-19,10
SKU-005,OUTLET-001,2023-02-26,8
SKU-005,OUTLET-001,2023-03-05,8
SKU-005,OUTLET-001,2023-03-12,8
SKU-005,OUTLET-001,2023-03-19,8
SKU-005,OUTLET-001,2023-03-26,9
SKU-005,OUTLET-001,2023-04-02,10
SKU-005,OUTLET-001,2023-04-09,9
SKU-005,OUTLET-001,2023-04-16,9
SKU-005,OUTLET-001,2023-04-23,12
SKU-005,OUTLET-001,2023-04-30,12
SKU-005,OUTLET-001,2023-05-07,10
SKU-005,OUTLET-001,2023-05-14,0
SKU-005,OUTLET-001,2023-05-21,12
SKU-005,OUTLET-001,2023-05-28,11
SKU-005,OUTLET-001,2023-06-04,10
SKU-005,OUTLET-001,2023-06-11,12
SKU-005,OUTLET-001,2023-06-18,11
SKU-005,OUTLET-001,2023-06-25,11
SKU-005,OUTLET-001,2023-07-02,9
SKU-005,OUTLET-001,2023-07-09,0
SKU-005,OUTLET-001,2023-07-16,9
SKU-005,OUTLET-001,2023-07-23,10
SKU-005,OUTLET-001,2023-07-30,10
SKU-005,OUTLET-001,2023-08-06,10
SKU-005,OUTLET-001,2023-08-13,12
SKU-005,OUTLET-001,2023-08-20,12
SKU-005,OUTLET-001,2023-08-27,8
SKU-005,OUTLET-001,2023-09-03,9
SKU-005,OUTLET-001,2023-09-10,8
SKU-005,OUTLET-001,2023-09-17,12
SKU-005,OUTLET-001,2023-09-24,11
SKU-005,OUTLET-001,2023-10-01,10
SKU-005,OUTLET-001,2023-10-08,11
SKU-005,OUTLET-001,2023-10-15,20
SKU-005,OUTLET-001,2023-10-22,11
SKU-005,OUTLET-001,2023-10-29,12
SKU-005,OUTLET-001,2023-11-05,8
SKU-005,OUTLET-001,2023-11-12,10
SKU-005,OUTLET-001,2023-11-19,9
SKU-005,OUTLET-001,2023-11-26,9
SKU-005,OUTLET-001,2023-12-03,12
SKU-005,OUTLET-001,2023-12-10,10
SKU-005,OUTLET-001,2023-12-17,8
SKU-005,OUTLET-001,2023-12-24,30
SKU-005,OUTLET-001,2023-12-31,9
SKU-005,OUTLET-001,2024-01-07,13
SKU-005,OUTLET-001,2024-01-14,11
SKU-005,OUTLET-001,2024-01-21,12
SKU-005,OUTLET-001,2024-01-28,10
SKU-005,OUTLET-001,2024-02-04,12
SKU-005,OUTLET-001,2024-02-11,10
SKU-005,OUTLET-001,2024-02-18,11
SKU-005,OUTLET-001,2024-02-25,8
SKU-005,OUTLET-001,2024-03-03,13
SKU-005,OUTLET-001,2024-03-10,12
SKU-005,OUTLET-001,2024-03-17,8
SKU-005,OUTLET-001,2024-03-24,10
SKU-005,OUTLET-001,2024-03-31,9
SKU-005,OUTLET-001,2024-04-07,11
SKU-005,OUTLET-001,2024-04-14,0
SKU-005,OUTLET-001,2024-04-21,12
SKU-005,OUTLET-002,2021-05-02,12
SKU-005,OUTLET-002,2021-05-09,10
SKU-005,OUTLET-002,2021-05-16,10
SKU-005,OUTLET-002,2021-05-23,8
SKU-005,OUTLET-002,2021-05-30,12
SKU-005,OUTLET-002,2021-06-06,9
SKU-005,OUTLET-002,2021-06-13,11
SKU-005,OUTLET-002,2021-06-20,11
SKU-005,OUTLET-002,2021-06-27,9
SKU-005,OUTLET-002,2021-07-04,10
SKU-005,OUTLET-002,2021-07-11,10
SKU-005,OUTLET-002,2021-07-18,10
SKU-005,OUTLET-002,2021-07-25,9
SKU-005,OUTLET-002,2021-08-01,10
SKU-005,OUTLET-002,2021-08-08,11
SKU-005,OUTLET-002,2021-08-15,0
SKU-005,OUTLET-002,2021-08-22,10
SKU-005,OUTLET-002,2021-08-29,11
SKU-005,OUTLET-002,2021-09-05,9
SKU-005,OUTLET-002,2021-09-12,8
SKU-005,OUTLET-002,2021-09-19,8
SKU-005,OUTLET-002,2021-09-26,10
SKU-005,OUTLET-002,2021-10-03,10
SKU-005,OUTLET-002,2021-10-10,9
SKU-005,OUTLET-002,2021-10-17,9
SKU-005,OUTLET-002,2021-10-24,11
SKU-005,OUTLET-002,2021-10-31,9
SKU-005,OUTLET-002,2021-11-07,9
SKU-005,OUTLET-002,2021-11-14,11
SKU-005,OUTLET-002,2021-11-21,13
SKU-005,OUTLET-002,2021-11-28,12
SKU-005,OUTLET-002,2021-12-05,11
SKU-005,OUTLET-002,2021-12-12,9
SKU-005,OUTLET-002,2021-12-19,11
SKU-005,OUTLET-002,2021-12-26,12
SKU-005,OUTLET-002,2022-01-02,11
SKU-005,OUTLET-002,2022-01-09,12
SKU-005,OUTLET-002,2022-01-16,8
SKU-005,OUTLET-002,2022-01-23,11
SKU-005,OUTLET-002,2022-01-30,10
SKU-005,OUTLET-002,2022-02-06,11
SKU-005,OUTLET-002,2022-02-13,0
SKU-005,OUTLET-002,2022-02-20,11
SKU-005,OUTLET-002,2022-02-27,8
SKU-005,OUTLET-002,2022-03-06,10
SKU-005,OUTLET-002,2022-03-13,9
SKU-005,OUTLET-002,2022-03-20,8
SKU-005,OUTLET-002,2022-03-27,9
SKU-005,OUTLET-002,2022-04-03,11
SKU-005,OUTLET-002,2022-04-10,11
SKU-005,OUTLET-002,2022-04-17,10
SKU-005,OUTLET-002,2022-04-24,10
SKU-005,OUTLET-002,2022-05-01,12
SKU-005,OUTLET-002,2022-05-08,9
SKU-005,OUTLET-002,2022-05-15,8
SKU-005,OUTLET-002,2022-05-22,9
SKU-005,OUTLET-002,2022-05-29,12
SKU-005,OUTLET-002,2022-06-05,12
SKU-005,OUTLET-002,2022-06-12,8
SKU-005,OUTLET-002,2022-06-19,13
SKU-005,OUTLET-002,2022-06-26,0
SKU-005,OUTLET-002,2022-07-03,9
SKU-005,OUTLET-002,2022-07-10,12
SKU-005,OUTLET-002,2022-07-17,11
SKU-005,OUTLET-002,2022-07-24,0
SKU-005,OUTLET-002,2022-07-31,12
SKU-005,OUTLET-002,2022-08-07,9
SKU-005,OUTLET-002,2022-08-14,11
SKU-005,OUTLET-002,2022-08-21,12
SKU-005,OUTLET-002,2022-08-28,12
SKU-005,OUTLET-002,2022-09-04,8
SKU-005,OUTLET-002,2022-09-11,10
SKU-005,OUTLET-002,2022-09-18,10
SKU-005,OUTLET-002,2022-09-25,11
SKU-005,OUTLET-002,2022-10-02,12
SKU-005,OUTLET-002,2022-10-09,10
SKU-005,OUTLET-002,2022-10-16,9
